Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,1882.689941,1890.020020,1881.630005,1886.699951,1886.699951,1931380000
2010-01-05,1887.280029,1891.329956,1877.520020,1888.430054,1888.430054,2367860000
2010-01-06,1887.910034,1893.209961,1873.900024,1878.420044,1878.420044,2253340000
2010-01-07,1878.160034,1881.329956,1867.619995,1876.719971,1876.719971,2270050000
2010-01-08,1870.900024,1893.250000,1868.550049,1892.589966,1892.589966,2145390000
2010-01-11,1896.050049,1897.489990,1876.250000,1886.239990,1886.239990,2077890000
2010-01-12,1874.750000,1876.369995,1852.310059,1861.790039,1861.790039,2368320000
2010-01-13,1868.199951,1890.810059,1855.270020,1886.130005,1886.130005,2318350000
2010-01-14,1880.459961,1891.729980,1880.349976,1886.520020,1886.520020,2254170000
2010-01-15,1887.310059,1893.479980,1857.109985,1864.520020,1864.520020,2637770000
2010-01-19,1869.239990,1896.540039,1868.829956,1895.479980,1895.479980,2045290000
2010-01-20,1882.060059,1882.310059,1848.089966,1867.949951,1867.949951,2351890000
2010-01-21,1874.540039,1885.010010,1842.859985,1850.569946,1850.569946,2877800000
2010-01-22,1842.109985,1849.209961,1791.400024,1794.819946,1794.819946,2817620000
2010-01-25,1806.599976,1813.650024,1794.680054,1802.390015,1802.390015,2134350000
2010-01-26,1798.359985,1825.949951,1792.040039,1803.859985,1803.859985,2361260000
2010-01-27,1801.670044,1823.800049,1790.099976,1818.900024,1818.900024,2492880000
2010-01-28,1805.640015,1805.849976,1762.099976,1771.099976,1771.099976,2829640000
2010-01-29,1787.140015,1789.930054,1734.030029,1741.040039,1741.040039,3090580000
2010-02-01,1745.910034,1760.719971,1744.260010,1760.719971,1760.719971,2234140000
2010-02-02,1760.650024,1780.170044,1750.390015,1776.920044,1776.920044,2468470000
2010-02-03,1767.140015,1787.890015,1766.599976,1784.699951,1784.699951,2303350000
2010-02-04,1771.780029,1775.369995,1732.989990,1732.989990,1732.989990,2801390000
2010-02-05,1739.189941,1748.770020,1712.890015,1746.119995,1746.119995,2811100000
2010-02-08,1744.020020,1755.650024,1734.119995,1734.880005,1734.880005,2036280000
2010-02-09,1756.280029,1768.579956,1739.239990,1753.839966,1753.839966,2296420000
2010-02-10,1752.459961,1760.609985,1738.459961,1749.760010,1749.760010,2059940000
2010-02-11,1747.550049,1780.050049,1739.020020,1775.739990,1775.739990,2141260000
2010-02-12,1761.290039,1783.699951,1756.650024,1779.109985,1779.109985,2236180000
2010-02-16,1792.900024,1802.479980,1782.729980,1802.060059,1802.060059,2072850000
2010-02-17,1808.550049,1811.199951,1799.250000,1810.859985,1810.859985,2103530000
2010-02-18,1809.010010,1825.819946,1806.760010,1823.390015,1823.390015,2076820000
2010-02-19,1816.939941,1830.380005,1813.079956,1823.319946,1823.319946,2166660000
2010-02-22,1828.689941,1829.180054,1811.520020,1817.630005,1817.630005,1976290000
2010-02-23,1815.430054,1817.959961,1786.459961,1793.819946,1793.819946,2310910000
2010-02-24,1803.290039,1819.500000,1801.040039,1812.510010,1812.510010,2155810000
2010-02-25,1791.150024,1815.939941,1781.119995,1812.910034,1812.910034,2300530000
2010-02-26,1812.239990,1822.199951,1804.089966,1818.680054,1818.680054,2283430000
2010-03-01,1826.619995,1848.099976,1826.609985,1846.400024,1846.400024,2504940000
2010-03-02,1851.790039,1862.640015,1847.030029,1851.209961,1851.209961,2831870000
2010-03-03,1854.709961,1861.150024,1846.219971,1851.569946,1851.569946,2603510000
2010-03-04,1852.699951,1860.760010,1844.920044,1859.719971,1859.719971,2186020000
2010-03-05,1871.619995,1889.680054,1869.099976,1888.560059,1888.560059,2411880000
2010-03-08,1888.040039,1894.750000,1887.660034,1890.890015,1890.890015,2312310000
2010-03-09,1885.989990,1911.380005,1885.989990,1901.380005,1901.380005,2620360000
2010-03-10,1901.239990,1920.660034,1901.109985,1917.349976,1917.349976,2554740000
2010-03-11,1911.069946,1923.810059,1908.390015,1923.810059,1923.810059,2256790000
2010-03-12,1930.000000,1930.170044,1916.410034,1924.430054,1924.430054,2098780000
2010-03-15,1918.140015,1924.489990,1906.010010,1920.089966,1920.089966,1956170000
2010-03-16,1924.270020,1933.959961,1918.979980,1932.239990,1932.239990,2201880000
2010-03-17,1934.650024,1945.900024,1930.910034,1936.219971,1936.219971,2281410000
2010-03-18,1937.630005,1945.280029,1934.170044,1943.939941,1943.939941,2173060000
2010-03-19,1943.959961,1949.140015,1924.719971,1932.430054,1932.430054,3055760000
2010-03-22,1922.729980,1956.479980,1921.709961,1949.589966,1949.589966,2448130000
2010-03-23,1952.540039,1964.140015,1943.250000,1963.199951,1963.199951,2465230000
2010-03-24,1956.630005,1958.599976,1948.849976,1951.839966,1951.839966,2436100000
2010-03-25,1966.560059,1976.380005,1948.500000,1949.150024,1949.150024,2704870000
2010-03-26,1958.270020,1965.520020,1942.209961,1952.630005,1952.630005,2367930000
2010-03-29,1960.630005,1968.430054,1956.599976,1961.219971,1961.219971,1967850000
2010-03-30,1966.510010,1974.469971,1955.219971,1967.959961,1967.959961,2147270000
2010-03-31,1962.170044,1969.900024,1955.150024,1958.339966,1958.339966,2368690000
2010-04-01,1968.439941,1979.489990,1943.969971,1959.560059,1959.560059,2340270000
2010-04-05,1964.030029,1981.069946,1958.010010,1977.829956,1977.829956,2130340000
2010-04-06,1971.089966,1988.040039,1968.170044,1981.949951,1981.949951,2220390000
2010-04-07,1980.199951,1987.339966,1967.140015,1977.300049,1977.300049,2984850000
2010-04-08,1972.819946,1984.900024,1962.040039,1980.729980,1980.729980,2428900000
2010-04-09,1984.010010,1994.479980,1978.040039,1994.430054,1994.430054,2215530000
2010-04-12,1995.349976,2000.560059,1990.780029,1995.650024,1995.650024,2161650000
2010-04-13,1994.339966,2006.510010,1986.829956,2003.810059,2003.810059,2665420000
2010-04-14,2015.609985,2029.060059,2012.979980,2028.819946,2028.819946,3143270000
2010-04-15,2027.920044,2040.489990,2027.520020,2038.640015,2038.640015,2840660000
2010-04-16,2030.339966,2037.469971,2000.770020,2012.839966,2012.839966,2960950000
2010-04-19,2011.400024,2018.930054,1988.369995,2013.530029,2013.530029,2223650000
2010-04-20,2025.040039,2027.439941,2009.550049,2023.599976,2023.599976,2157100000
2010-04-21,2037.150024,2040.829956,2021.719971,2034.530029,2034.530029,2715900000
2010-04-22,2016.489990,2047.109985,2002.969971,2045.160034,2045.160034,2800840000
2010-04-23,2042.800049,2055.629883,2036.989990,2055.330078,2055.330078,2517010000
2010-04-26,2054.840088,2059.419922,2045.640015,2049.090088,2049.090088,2491040000
2010-04-27,2040.430054,2049.899902,2001.020020,2006.250000,2006.250000,2864810000
2010-04-28,2016.520020,2017.920044,1991.949951,2007.589966,2007.589966,2755190000
2010-04-29,2020.510010,2045.859985,2019.319946,2042.890015,2042.890015,3069640000
2010-04-30,2040.579956,2044.390015,2000.260010,2000.630005,2000.630005,2841130000
2010-05-03,2010.939941,2039.520020,2010.910034,2031.599976,2031.599976,2398370000
